;data;hora;chuva;nivel;vazao diaria
302;2021-05-29;20:15:00;0.0;34.0;21.287894736842098
303;2021-05-29;20:00:00;0.0;34.0;21.287894736842098
304;2021-05-29;19:45:00;0.0;34.0;21.287894736842098
305;2021-05-29;19:30:00;0.0;33.0;21.287894736842098
306;2021-05-29;19:15:00;0.0;33.0;21.287894736842098
307;2021-05-29;19:00:00;0.0;33.0;21.287894736842098
308;2021-05-29;18:45:00;0.0;33.0;21.287894736842098
309;2021-05-29;18:30:00;0.0;33.0;21.287894736842098
310;2021-05-29;18:15:00;0.0;33.0;21.287894736842098
311;2021-05-29;18:00:00;0.0;33.0;21.287894736842098
312;2021-05-29;17:45:00;0.0;33.0;21.287894736842098
313;2021-05-29;17:30:00;0.0;33.0;21.287894736842098
314;2021-05-29;17:15:00;0.0;33.0;21.287894736842098
315;2021-05-29;17:00:00;0.0;33.0;21.287894736842098
316;2021-05-29;16:45:00;0.0;33.0;21.287894736842098
317;2021-05-29;16:30:00;0.0;33.0;21.287894736842098
318;2021-05-29;16:15:00;0.0;33.0;21.287894736842098
319;2021-05-29;16:00:00;0.0;33.0;21.287894736842098
320;2021-05-29;15:45:00;0.0;33.0;21.287894736842098
321;2021-05-29;15:30:00;0.0;33.0;21.287894736842098
322;2021-05-29;15:15:00;0.0;33.0;21.287894736842098
323;2021-05-29;15:00:00;0.0;33.0;21.287894736842098
324;2021-05-29;14:45:00;0.0;33.0;21.287894736842098
325;2021-05-29;14:30:00;0.0;33.0;21.287894736842098
326;2021-05-29;14:15:00;0.0;33.0;21.287894736842098
327;2021-05-29;14:00:00;0.0;33.0;21.287894736842098
328;2021-05-29;13:45:00;0.0;33.0;21.287894736842098
329;2021-05-29;13:30:00;0.0;33.0;21.287894736842098
330;2021-05-29;13:15:00;0.0;33.0;21.287894736842098
331;2021-05-29;13:00:00;0.0;34.0;21.287894736842098
332;2021-05-29;12:45:00;0.0;34.0;21.287894736842098
333;2021-05-29;12:30:00;0.0;34.0;21.287894736842098
334;2021-05-29;12:15:00;0.0;34.0;21.287894736842098
335;2021-05-29;12:00:00;0.0;34.0;21.287894736842098
336;2021-05-29;11:45:00;0.0;34.0;21.287894736842098
337;2021-05-29;11:30:00;0.0;34.0;21.287894736842098
338;2021-05-29;11:15:00;0.0;34.0;21.287894736842098
339;2021-05-29;11:00:00;0.0;34.0;21.287894736842098
340;2021-05-29;10:45:00;0.0;34.0;21.287894736842098
341;2021-05-29;10:30:00;0.0;34.0;21.287894736842098
342;2021-05-29;10:15:00;0.0;34.0;21.287894736842098
